v1,ticker,quarter,logret_q,logret_q_lag,yearmonth,inception,lend_byaum_bps,index_id,mer_bps,spread_bps_crsp,log_volume,tr_error_bps,perf_drag_bps,turnover_frac,d_uit,mkt_share,marketing_fee_bps,aum,cum_mktg_expense,d_sameind,log_profit,d_ownindex,marketing_expense,inception_q,quarter_decimal,inc_quarter_decimal,time_existence,quarters_in_sample,etf_per_index,uniquevals,rank_fee,highfee,rank_spread,highspread,rank_inception,firstmover,us_index,issuer,description,primary_benchmark,tax_classification,is_etn,asset_class,category,is_levered,is_active,creation_fee,other_expenses,total_expenses,fee_waivers,net_expenses,lead_market_maker,mgr_duration,mgr_duration_tii,mgr_duration_tsi,time_since_first,ratio_tii,ratio_tra,mgr_duration_index,ratio_tra_ix,aum_index,log_aum_index,log_aum,stock_tweets,sum_of_replies,sum_of_likes,stock_tweets_raw,qduration,same_benchmark,same_lead_mm,qs_dollar_tw,qs_percent_tw,es_dollar_ave,es_percent_ave,rs_dollar_ave,rs_percent_ave,pi_dollar_ave,pi_percent_ave,es_dollar_dw,es_dollar_sw,es_percent_dw,es_percent_sw,rs_dollar_sw,rs_dollar_dw,rs_percent_sw,rs_percent_dw,pi_dollar_sw,pi_dollar_dw,pi_percent_sw,pi_percent_dw
1435,VT,20172,.041633338,.070752755,20176,2008-06-24,2.6464927,All World,9,1.5429109,18.18021,26.8395,-.84290755,2.3445697,0,.55164242,.5,8432393122,14.637772,0,15.842230655646738,0,421619.66,20082,2017.25,2008.25,9,20,2,2,1,0,1,0,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,Cantor Fitzgerald,4.4103885,3.3482599,5.6025596,.77630204,64.037903,.26544714,4.4628887,.19008137,15285976940,23.450201,22.8553464502867,-.077880837,.25,.40000001,1.35,4,0,0,.010519297,.00015743561,.0088753635,.00013280865,.0035406305,.000052807816,.0053350762,.00008000595,.014950002,.014944697,.00022330265,.00022322412,.0095386794,.0095453374,.00014213193,.00014223102,.0054243854,.0054230336,.000081363993,.000081343424
1436,VT,20173,.051183678,.041633338,20179,2008-06-24,2.6464927,All World,9,1.7209517,17.876522,20.335171,-2.0457377,1.603157,0,.54105097,.5,9096847379,14.819988,0,15.918077953936272,0,454842.38,20082,2017.5,2008.25,9.25,20,2,2,1,0,2,1,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,Cantor Fitzgerald,4.9507675,4.3042579,5.3745465,.79671919,59.408512,.1041956,3.8111508,.26281622,16813290879,23.545435,22.931193748576234,-.077417128,.10714286,.14285715,1.5357143,5,0,0,.021572303,.0003136466,.0084857577,.0001224412,.0037917458,.000054858119,.0046943282,.000067587738,.01311554,.013115604,.00018909886,.0001890999,.007414504,.007416538,.0001071614,.00010719056,.0057045021,.0057024024,.000081987717,.0000819575
1437,VT,20174,.055480946,.051183678,201712,2008-06-24,2.6464927,All World,9,1.3563137,18.013302,26.705347,-2.6919885,1.6388271,0,.54161489,.5,10279741506,14.992462,0,16.040325156686578,0,513987.06,20082,2017.75,2008.25,9.5,20,2,2,1,0,1,0,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,Cantor Fitzgerald,3.0245039,1.6162244,5.4717784,.22577532,74.145607,.15852486,3.3010073,.16584875,18979798032,23.666641,23.053440951326543,-.078160249,.90476191,.2857143,1.2380953,3,0,0,.04460156,.00060949073,.0082214894,.00011319191,.0032346344,.00004453423,.004987895,.000068671688,.013376008,.013378159,.00018426018,.00018429069,.0066984729,.0067007719,.000091930946,.000091962065,.006687663,.006683208,.000092468392,.000092406692
1438,VT,20181,-.0050366842,.055480946,20183,2008-06-24,2.6464927,All World,9,1.403236,18.304983,33.385189,1.6386949,1.8902441,0,.58238608,.5,11891977413,15.16074,0,16.1860140480964,0,594598.88,20082,2018,2008.25,9.75,20,2,2,1,0,1,0,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,Cantor Fitzgerald,1.7078388,.77241653,5.5704846,.23047893,88.612885,.16011062,2.1737218,.22211656,20419405889,23.739752,23.19912984273636,-.077615812,.21052632,.14035088,1.4561404,1,0,0,.010893202,.0001439013,.0088242069,.00011669931,.0022190949,.000029333323,.0066064284,.000087383669,.013710354,.013727049,.00018143088,.00018166796,.010002976,.0099641606,.0001331469,.00013260757,.0037358715,.0037580021,.000048677568,.000048979931
1439,VT,20182,.0038514461,-.0050366842,20186,2008-06-24,2.6464927,All World,9,2.3601105,18.302856,27.489197,-3.8897467,1.8435364,0,.58429801,.5,12175467734,15.307929,0,16.20957312811417,0,608773.38,20082,2018.25,2008.25,10,20,2,2,1,0,2,1,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,Cantor Fitzgerald,1.8990693,1.1690553,5.5381079,.52567673,91.103935,.20601995,2.3260214,.21783426,20837770210,23.760033,23.22268892275413,-.077922449,.30000001,.23333333,1.3333334,1,0,0,.015829954,.00021230291,.010099685,.00013548366,.0034411717,.000046066223,.0066606104,.000089445246,.01610329,.016101601,.00021584977,.00021582772,.012881123,.012876868,.00017242896,.0001723701,.0032228995,.0032288409,.000043430638,.000043511576
1440,VT,20183,.037721049,.0038514461,20189,2008-06-24,2.6464927,All World,9,1.6004986,18.547132,24.164358,-1.2982991,2.3318563,0,.58075249,.5,12270278535,15.437145,0,16.217330001260613,0,613513.94,20082,2018.5,2008.25,10.25,20,2,2,1,0,2,1,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,Cantor Fitzgerald,2.1840458,1.0890868,5.5540843,.9414987,86.612274,.19750944,2.6211593,.22910373,21128240313,23.773876,23.230445795900575,-.077994823,.52173913,.60869563,1.3043479,2,0,0,.030276369,.00040778864,.0090517886,.00012034169,.0019512802,.000025817397,.0071029058,.000094556381,.015524692,.015526903,.00020655828,.00020658807,.0098781232,.0098770717,.00013148281,.00013146939,.0056448751,.0056437114,.000075055868,.000075039432
1441,VT,20184,-.13924,.037721049,201812,2008-06-24,2.6464927,All World,9,2.4241374,19.714666,39.792999,-5.6839614,7.5675483,0,.54696941,.5,11857492779,15.547915,0,16.183110012094204,0,592874.63,20082,2018.75,2008.25,10.5,20,2,2,1,0,2,1,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,Cantor Fitzgerald,1.9126937,1.3257321,5.1965494,1.1132436,92.744293,.1288411,2.1695008,.18485703,21678529200,23.799587,23.19622580673417,-.077602334,0,.20512821,1.4615384,1,0,0,.051463746,.00073802099,.0097479355,.00013959315,.0028292511,.000040165029,.0069191121,.000099434525,.03055943,.030568957,.00043797411,.00043812586,.025989069,.025980081,.00037088027,.00037073507,.0045920848,.0045915903,.000067422974,.00006741703
1442,VT,20191,.11521887,-.13924,20193,2008-06-24,2.6464927,All World,9,2.1559029,19.244362,25.540768,-.65146291,4.4914641,0,.55913776,.5,12766769793,15.65488,0,16.256995727572992,0,638338.5,20082,2019,2008.25,10.75,20,2,2,1,0,2,1,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,Cantor Fitzgerald,2.0541334,1.2793524,5.2785029,1.3861489,90.793365,.29425305,2.7286465,.26541662,22832960194,23.851471,23.270111522212954,-.077737495,.14814815,.074074075,1.4074074,1,0,0,.010201304,.00014406686,.0090752393,.00012836087,.0030777473,.000043809494,.0059967139,.000084540749,.013683273,.013682215,.00019258523,.00019257117,.007675448,.0076734736,.00010887641,.00010884929,.0060142498,.0060172835,.000083799823,.000083841092
1443,VT,20192,.034307715,.11521887,20196,2008-06-24,2.6464927,All World,9,2.0263698,18.795576,25.956463,-.92731786,3.0016596,0,.53771108,.5,12282763274,15.748003,0,16.218346962024423,0,614138.19,20082,2019.25,2008.25,11,20,2,2,1,0,2,1,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,,2.0669098,1.3504015,5.7653828,1.6688986,90.790062,.24672078,2.527864,.3008123,22842681017,23.851896,23.23146275666439,-.078155495,.12,.44,1.24,1,0,1,.010128495,.00013673995,.0088644354,.00011975885,.0020280243,.000027396767,.0068374411,.000092375827,.012438392,.012439182,.0001677351,.00016774624,.0052875308,.0052853576,.000071086091,.000071056136,.0071584904,.007159871,.000096751886,.000096770651
1444,VT,20193,.001259742,.034307715,20199,2008-06-24,2.6464927,All World,9,2.1939394,18.626583,19.943514,-.8007797,2.5875909,0,.52744281,.5,11975830311,15.831146,0,16.193040520235215,0,598791.5,20082,2019.5,2008.25,11.25,20,2,2,1,0,2,1,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,,1.980285,1.1544939,5.8120704,1.7392466,90.305092,.22751462,2.4177086,.34434468,22705457607,23.845871,23.20615631487518,-.078041352,.5714286,.75,1.2857143,1,0,1,.016545104,.00021960863,.0092765838,.00012433874,.0019565544,.000025925439,.0073261023,.00009849709,.012937744,.01293632,.00017345462,.00017343719,.0074937013,.0075017004,.00010143688,.00010154266,.005437158,.005430406,.000071949529,.000071858791
1445,VT,20194,.086775452,.001259742,201912,2008-06-24,2.6464927,All World,9,2.3184402,18.789202,26.544931,-1.4066521,2.7320588,0,.54541528,.5,13329992004,15.916224,0,16.300166576646923,0,666499.63,20082,2019.75,2008.25,11.5,20,2,2,1,0,2,1,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,,2.238445,1.6186852,5.8220477,1.9738847,90.428558,.2713021,2.5706165,.35560149,24440076955,23.919491,23.313282371286885,-.077675007,0,.2972973,1.4324324,2,0,1,.021752788,.00027643287,.0085557653,.0001103247,.0019546764,.000025141113,.0066016177,.000085190106,.015484836,.01546586,.00019830748,.00019806639,.011040042,.011061573,.00014013528,.00014040734,.0044403882,.0044378401,.00005811359,.000058082722
1446,VT,20201,-.25033143,.086775452,20203,2008-06-24,2.6464927,All World,9,7.4044261,19.649632,96.4608,-15.645833,7.6846251,0,.55530584,.5,11304673201,15.983104,0,16.135366240143984,0,565233.69,20082,2020,2008.25,11.75,20,2,2,1,0,1,0,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,,2.5704274,1.7753726,5.875731,2.1342859,89.372963,.18721071,3.2647736,.27445009,20357562026,23.736719,23.148482034783946,-.077152967,.094339624,.075471699,1.6415094,2,0,1,.025800778,.00039468685,.015090401,.00022172113,.0055278041,.00008111343,.0095627885,.00014060967,.031089021,.03102581,.00044578826,.00044493517,.02212855,.022121096,.00032503562,.00032464645,.0090879137,.0091590434,.00012241123,.00012365957
1447,VT,20202,.17961593,-.25033143,20206,2008-06-24,2.6464927,All World,9,4.0411839,18.975698,42.800354,-1.0764303,3.3232138,0,.53458005,.5,13184038474,16.055841,0,16.289156933703527,0,659201.94,20082,2020.25,2008.25,12,20,2,2,1,0,2,1,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,,2.1837478,1.4837993,6.1532311,2.2765625,91.722992,.21998335,2.6344614,.2540184,24662419984,23.928547,23.302272728343493,-.077105857,.3018868,.43396226,1.6603774,2,0,1,.012502061,.00018014952,.011444964,.00016465411,.0042478708,.000062561565,.0071982141,.00010210861,.013807842,.013806501,.00019844872,.00019843486,.0065280586,.0065367529,.000094658499,.000094779563,.0072838981,.00727657,.00010385425,.00010374746
1448,VT,20203,.080222607,.17961593,20209,2008-06-24,2.6464927,All World,9,2.7633882,18.661543,33.444817,-.82172245,2.2610841,0,.53317058,.5,14229439121,16.128828,0,16.365463038381936,0,711471.94,20082,2020.5,2008.25,12.25,20,2,2,1,0,1,0,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,,2.1140816,1.3521962,5.7696819,2.5674107,90.22271,.21071734,2.2255151,.24164666,26688343309,24.007492,23.378578833021898,-.07704635,0,.39473686,1.6842105,2,0,1,.010730596,.00013372418,.0090632075,.00011307583,.0021244367,.000026239441,.0069377599,.000086824977,.011933829,.011935672,.00014869447,.00014871928,.01045922,.010459119,.00012940932,.00012940318,.001481907,.001480169,.000019379038,.000019360368
1449,VT,20204,.144127,.080222607,202012,2008-06-24,2.6464927,All World,9,2.3322527,18.58749,27.309393,-.26305419,1.7922205,0,.53732032,.5,16584827507,16.207676,0,16.518638314108717,0,829241.38,20082,2020.75,2008.25,12.5,20,2,2,1,0,1,0,1,0,0,Vanguard,Vanguard Total World Stock ETF,FTSE Global All Cap Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,10000,.02,.090000004,0,.090000004,,2.3248258,1.5105894,5.7594495,2.791671,88.958023,.2523936,2.5015111,.25174057,30865811508,24.152914,23.531754108748682,-.077986471,.25641027,.87179488,1.3076923,2,0,1,.027642991,.00031289502,.0096236756,.00011141284,.0028086798,.000031456049,.0068163513,.000079972015,.015469033,.015466758,.00017900628,.00017898134,.0091535728,.0091758454,.0001070828,.00010734558,.0063169841,.0062969844,.000071941256,.000071703398
1450,VTHR,20161,.0076443092,.065524317,20163,2010-09-20,1.1198884,Russell 3000 Index,15,7.1892505,14.542765,38.159645,-7.3399,2.1940281,0,.034877703,.80000001,215181142.9,9.7535648,1,12.684700585609187,0,17214.492,20103,2016,2010.5,5.5,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Russell 3000,Russell 3000 TR USD,Regulated Investment Company,0,Equity,Broad Equity,0,0,2000,.059999999,.15000001,0,.15000001,Virtu Financial,6.2539797,0,7.2794037,.1983036,12.253711,.045093678,5.4010348,.060665153,6169590666.9,22.542898,19.18699075648316,-.076845355,0,0,1.7647059,5,1,0,.10704001,.0012225185,.08413697,.00095891347,.081824265,.00093411922,.0023336485,.00002504517,.09030135,.090283439,.001028484,.0010282851,.085879117,.085880533,.00097682187,.00097686041,.0044043199,.004420816,.000051463328,.000051623545
1451,VTHR,20162,.020020645,.0076443092,20166,2010-09-20,1.1198884,Russell 3000 Index,15,5.4961076,13.65696,23.888226,-2.8695714,.95739478,0,.036578085,.80000001,228778058.2,10.477787,1,12.74597274252177,0,18302.244,20103,2016.25,2010.5,5.75,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Russell 3000,Russell 3000 TR USD,Regulated Investment Company,0,Equity,Broad Equity,0,0,2000,.059999999,.15000001,0,.15000001,Virtu Financial,6.3728976,5.0608344,7.2794037,.34023577,27.429659,.033350196,4.8571877,.050156534,6254511876.2,22.556568,19.248262913395745,-.077803552,0,0,1.3809524,5,1,0,.06738805,.00071159459,.059256636,.00062579924,.054478072,.00057543634,.0048004705,.000050596478,.071231462,.071237385,.00075126666,.0007513318,.068775564,.06876681,.0007259858,.00072589063,.0024618206,.0024646495,.000025346011,.000025376061
1452,VTHR,20163,.046230547,.020020645,20169,2010-09-20,1.1198884,Russell 3000 Index,15,8.7139177,12.814942,39.012791,-3.3280725,.33372322,0,.042950541,.60000002,277755628.2,10.862514,1,12.939962078951092,0,16665.338,20103,2016.5,2010.5,6,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Russell 3000,Russell 3000 TR USD,Regulated Investment Company,0,Equity,Broad Equity,0,0,2000,.059999999,.15000001,0,.15000001,Virtu Financial,5.5677133,3.6632454,7.0335379,.49029183,39.868019,.21138051,4.7658024,.071899354,6466871390.2,22.589958,19.442252249825064,-.077173382,0,.1,1.6333333,5,1,0,.1323414,.0013321993,.096528724,.00097255048,.088293746,.00088960852,.0082349712,.000082942046,.098980263,.098996833,.0009973991,.00099756604,.090172604,.090150855,.00090881111,.00090859196,.0088242274,.0088294037,.000088754867,.000088807239
1453,VTHR,20164,.043407209,.046230547,201612,2010-09-20,1.1198884,Russell 3000 Index,15,7.0390506,13.575272,16.158484,-.87193763,.6689536,0,.043302473,.60000002,296102236.4,11.155524,1,13.00392517502309,0,17766.135,20103,2016.75,2010.5,6.25,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Russell 3000,Russell 3000 TR USD,Regulated Investment Company,0,Equity,Broad Equity,0,0,2000,.050000001,.15000001,0,.15000001,Virtu Financial,5.5967717,.073947139,6.7049203,.81969607,11.887403,.11045118,5.2345047,.034227781,6837998069.4,22.645761,19.50621534589706,-.078041352,0,.14285715,1.2857143,5,1,0,.09190017,.00091624603,.067252375,.00067031552,.051326763,.00051222078,.015991546,.00015876428,.077007331,.07700415,.00076752296,.0007674949,.055214863,.055236302,.00054840033,.00054861151,.021817612,.021799382,.00021937232,.00021918946
1454,VTHR,20171,.054293454,.043407209,20173,2010-09-20,1.1198884,Russell 3000 Index,15,6.9186478,13.978706,10.721729,-.27412358,.94079769,0,.040911958,.60000002,315348862.2,11.394932,1,13.06689991213891,0,18920.932,20103,2017,2010.5,6.5,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Russell 3000,Russell 3000 TR USD,Regulated Investment Company,0,Equity,Broad Equity,0,0,2000,.050000001,.15000001,0,.15000001,Virtu Financial,6.6109099,7.3993015,6.7577314,.62183958,14.19614,.00071346114,5.52213,.016531367,7707987405.2,22.765522,19.569190083012884,-.078398049,0,0,1.1428572,5,1,0,.090118393,.0008439371,.069708407,.00065259897,.066036567,.00061931857,.0036718424,.000033280397,.076095432,.076074868,.00071247673,.00071228284,.076003879,.07602331,.00071165123,.00071183639,.000070984395,.000072120965,6.3159717e-07,6.4033338e-07
1455,VTHR,20172,.029585138,.054293454,20176,2010-09-20,1.1198884,Russell 3000 Index,15,4.3868332,14.262743,13.255012,-.79386938,1.1774192,0,.04225776,.60000002,342097954.5,11.60273,1,13.14831749981015,0,20525.877,20103,2017.25,2010.5,6.75,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Russell 3000 ETF,Russell 3000 Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,2000,.029999999,.15000001,0,.15000001,Virtu Financial,5.4943972,4.8483095,5.8483014,.79655886,28.127779,.21204963,5.6617579,.041826688,8095506073.5,22.814575,19.650607670684124,-.078754745,0,0,1,5,1,1,.073904812,.00067195523,.060920324,.00055335503,.051498774,.00046804143,.0094215497,.000085313572,.067644216,.067624651,.00061477994,.00061460485,.061566457,.061586935,.00055973709,.00055991946,.0060581947,.0060572783,.000054867745,.00005486044
1456,VTHR,20173,.043052025,.029585138,20179,2010-09-20,1.1198884,Russell 3000 Index,15,3.1427031,13.792999,16.996479,-2.1923544,.71249199,0,.042535409,.60000002,346701300,11.776813,1,13.161683989413707,0,20802.078,20103,2017.5,2010.5,7,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Russell 3000 ETF,Russell 3000 Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,2000,.029999999,.15000001,0,.15000001,Virtu Financial,5.6618676,4.1367087,6.6772413,1.060335,34.100025,.11847911,5.1086292,.032998614,8150886650,22.821392,19.66397416028768,-.078754745,0,.5,1,5,1,1,.055355169,.00048925471,.045087401,.00039868819,.038204335,.00033885907,.0066100918,.00005738256,.051354963,.051343407,.00045415779,.00045405695,.035997845,.036023196,.00031924565,.0003194694,.014836445,.014822719,.00013025111,.00013012887
1457,VTHR,20174,.064098008,.043052025,201712,2010-09-20,1.1198884,Russell 3000 Index,15,4.8274732,14.722428,14.193484,-.24398462,1.2154868,0,.04091914,.60000002,359232962.5,11.930003,1,13.197191485733455,0,21553.979,20103,2017.75,2010.5,7.25,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Russell 3000 ETF,Russell 3000 Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,2000,.029999999,.15000001,0,.15000001,Virtu Financial,4.9730072,2.9092865,6.9697189,.74475479,47.496761,.12771001,3.4809468,.18490189,8779093857.5,22.895639,19.69948165660743,-.078754745,.5,.5,1,5,1,1,.066892616,.00055837911,.051422961,.00042990677,.047644585,.00039875213,.0037783748,.000031154625,.058855563,.058856107,.0004918343,.00049184059,.054676376,.054688726,.00045708806,.00045718823,.004179731,.0041668373,.000034752527,.000034646047
1458,VTHR,20181,-.0066949949,.064098008,20183,2010-09-20,1.1198884,Russell 3000 Index,15,5.0432811,13.811805,28.665855,.49604103,.69797242,0,.041426837,.60000002,360572654.8,12.063278,1,13.200913862482702,0,21634.359,20103,2018,2010.5,7.5,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Russell 3000 ETF,Russell 3000 Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,2000,.029999999,.15000001,0,.15000001,Virtu Financial,3.7796767,1.2194685,7.1927085,.78518134,58.845783,.13517481,4.0031757,.082762271,8703841773.799999,22.88703,19.703204033356673,-.078754745,1,.25,1,4,1,1,.1007921,.00080624566,.071029574,.00056868343,.050143171,.00040048038,.020886406,.00016820309,.085021473,.085069232,.00067931326,.00067971996,.056383822,.05615294,.00045147041,.00044955424,.028685408,.028868532,.00022824961,.00022975903
1459,VTHR,20182,.038105696,-.0066949949,20186,2010-09-20,1.1198884,Russell 3000 Index,15,5.1999636,13.315905,18.837519,.20785892,.39420441,0,.041231152,.60000002,388277142.9,12.189349,1,13.27493975755761,0,23296.629,20103,2018.25,2010.5,7.75,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Russell 3000 ETF,Russell 3000 Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,2000,.029999999,.15000001,0,.15000001,Virtu Financial,3.6949449,1.1096303,7.0592794,1.0151881,58.229088,.16625746,4.0965018,.073645152,9417081832.9,22.965792,19.77722992843158,-.078754745,.125,0,1,4,1,1,.096952587,.00077904842,.074603841,.00059915899,.065904945,.00052982761,.0087128095,.000069444919,.085132934,.085104994,.00068336213,.00068313821,.062159371,.062158428,.00049908104,.00049907179,.022945628,.022974506,.00018405719,.0001842903
1460,VTHR,20183,.065477632,.038105696,20189,2010-09-20,1.1198884,Russell 3000 Index,15,4.0138512,14.230701,13.251808,-.35702407,.9288224,0,.043345992,.60000002,411106460.5,12.307498,1,13.332072596025116,0,24666.387,20103,2018.5,2010.5,8,20,2,2,1,0,2,1,1,0,1,Vanguard,Vanguard Russell 3000 ETF,Russell 3000 Index,Regulated Investment Company,0,Equity,Broad Equity,0,0,2000,.029999999,.15000001,0,.15000001,Virtu Financial,3.0739541,1.2669886,6.6570401,1.007383,69.268166,.15361932,4.07482,.084273152,9484301321.5,22.972904,19.834362766899087,-.078754745,0,0,1,3,1,1,.091753796,.00070378545,.066088118,.00050501199,.062467098,.00047763003,.0036210208,.000027381995,.11224016,.11226072,.00085955666,.00085972814,.070401639,.070412695,.00054048822,.00054056366,.041859087,.041827466,.00031923997,.00031899297
